original_number,capture_iteration,capture_state,capture_number
899,7,EVEN,506
899,8,ODD,253
899,9,EVEN,760
899,10,EVEN,380
899,11,EVEN,190
899,12,ODD,95
899,13,EVEN,286
899,14,ODD,143
899,15,EVEN,430
899,16,ODD,215
899,17,EVEN,646
899,18,ODD,323
899,19,EVEN,970
899,20,ODD,485
899,21,EVEN,1456
899,22,EVEN,728
899,23,EVEN,364
899,24,EVEN,182
899,25,ODD,91
899,26,EVEN,274
899,27,ODD,137
899,28,EVEN,412
899,29,EVEN,206
899,30,ODD,103
899,31,EVEN,310
899,32,ODD,155
899,33,EVEN,466
899,34,ODD,233
899,35,EVEN,700
899,36,EVEN,350
899,37,ODD,175
899,38,EVEN,526
899,39,ODD,263
899,40,EVEN,790
899,41,ODD,395
899,42,EVEN,1186
899,43,ODD,593
899,44,EVEN,1780
899,45,EVEN,890
899,46,ODD,445
899,47,EVEN,1336
899,48,EVEN,668
899,49,EVEN,334
899,50,ODD,167
899,51,EVEN,502
899,52,ODD,251
899,53,EVEN,754
899,54,ODD,377
899,55,EVEN,1132
899,56,EVEN,566
899,57,ODD,283
899,58,EVEN,850
899,59,ODD,425
899,60,EVEN,1276
899,61,EVEN,638
899,62,ODD,319
899,63,EVEN,958
899,64,ODD,479
899,65,EVEN,1438
899,66,ODD,719
899,67,EVEN,2158
899,68,ODD,1079
899,69,EVEN,3238
899,70,ODD,1619
899,71,EVEN,4858
899,72,ODD,2429
899,73,EVEN,7288
899,74,EVEN,3644
899,75,EVEN,1822
899,76,ODD,911
899,77,EVEN,2734
899,78,ODD,1367
899,79,EVEN,4102
899,80,ODD,2051
899,81,EVEN,6154
899,82,ODD,3077
899,83,EVEN,9232
899,84,EVEN,4616
899,85,EVEN,2308
899,86,EVEN,1154
899,87,ODD,577
899,88,EVEN,1732
899,89,EVEN,866
899,90,ODD,433
899,91,EVEN,1300
899,92,EVEN,650
899,93,ODD,325
899,94,EVEN,976
899,95,EVEN,488
899,96,EVEN,244
899,97,EVEN,122
899,98,ODD,61
899,99,EVEN,184
899,100,EVEN,92
899,101,EVEN,46
899,102,ODD,23
899,103,EVEN,70
899,104,ODD,35
899,105,EVEN,106
899,106,ODD,53
899,107,EVEN,160
899,108,EVEN,80
899,109,EVEN,40
899,110,EVEN,20
899,111,EVEN,10
899,112,ODD,5
899,113,EVEN,16
899,114,EVEN,8
899,115,EVEN,4
899,116,EVEN,2
899,117,END,1
309,1,ODD,309
309,2,EVEN,928
309,3,EVEN,464
309,4,EVEN,232
309,5,EVEN,116
309,6,EVEN,58
309,7,ODD,29
309,8,EVEN,88
309,9,EVEN,44
309,10,EVEN,22
309,11,ODD,11
309,12,EVEN,34
309,13,ODD,17
309,14,EVEN,52
309,15,EVEN,26
309,16,ODD,13
309,17,EVEN,40
309,18,EVEN,20
309,19,EVEN,10
309,20,ODD,5
309,21,EVEN,16
309,22,EVEN,8
309,23,EVEN,4
309,24,EVEN,2
309,25,END,1
597,1,ODD,597
597,2,EVEN,1792
597,3,EVEN,896
597,4,EVEN,448
597,5,EVEN,224
597,6,EVEN,112
597,7,EVEN,56
597,8,EVEN,28
597,9,EVEN,14
597,10,ODD,7
597,11,EVEN,22
597,12,ODD,11
597,13,EVEN,34
597,14,ODD,17
597,15,EVEN,52
597,16,EVEN,26
597,17,ODD,13
597,18,EVEN,40
597,19,EVEN,20
597,20,EVEN,10
597,21,ODD,5
597,22,EVEN,16
597,23,EVEN,8
597,24,EVEN,4
597,25,EVEN,2
597,26,END,1
999,1,ODD,999
999,2,EVEN,2998
999,3,ODD,1499
999,4,EVEN,4498
999,5,ODD,2249
999,6,EVEN,6748
999,7,EVEN,3374
999,8,ODD,1687
999,9,EVEN,5062
999,10,ODD,2531
999,11,EVEN,7594
999,12,ODD,3797
999,13,EVEN,11392
999,14,EVEN,5696
999,15,EVEN,2848
999,16,EVEN,1424
999,17,EVEN,712
999,18,EVEN,356
999,19,EVEN,178
999,20,ODD,89
999,21,EVEN,268
999,22,EVEN,134
999,23,ODD,67
999,24,EVEN,202
999,25,ODD,101
999,26,EVEN,304
999,27,EVEN,152
999,28,EVEN,76
999,29,EVEN,38
999,30,ODD,19
999,31,EVEN,58
999,32,ODD,29
999,33,EVEN,88
999,34,EVEN,44
999,35,EVEN,22
999,36,ODD,11
999,37,EVEN,34
999,38,ODD,17
999,39,EVEN,52
999,40,EVEN,26
999,41,ODD,13
999,42,EVEN,40
999,43,EVEN,20
999,44,EVEN,10
999,45,ODD,5
999,46,EVEN,16
999,47,EVEN,8
999,48,EVEN,4
999,49,EVEN,2
999,50,END,1
135,1,ODD,135
135,2,EVEN,406
135,3,ODD,203
135,4,EVEN,610
135,5,ODD,305
135,6,EVEN,916
135,7,EVEN,458
135,8,ODD,229
135,9,EVEN,688
135,10,EVEN,344
135,11,EVEN,172
135,12,EVEN,86
135,13,ODD,43
135,14,EVEN,130
135,15,ODD,65
135,16,EVEN,196
135,17,EVEN,98
135,18,ODD,49
135,19,EVEN,148
135,20,EVEN,74
135,21,ODD,37
135,22,EVEN,112
135,23,EVEN,56
135,24,EVEN,28
135,25,EVEN,14
135,26,ODD,7
135,27,EVEN,22
135,28,ODD,11
135,29,EVEN,34
135,30,ODD,17
135,31,EVEN,52
135,32,EVEN,26
135,33,ODD,13
135,34,EVEN,40
135,35,EVEN,20
135,36,EVEN,10
135,37,ODD,5
135,38,EVEN,16
135,39,EVEN,8
135,40,EVEN,4
135,41,EVEN,2
135,42,END,1
875,1,ODD,875
875,2,EVEN,2626
875,3,ODD,1313
875,4,EVEN,3940
875,5,EVEN,1970
875,6,ODD,985
875,7,EVEN,2956
875,8,EVEN,1478
875,9,ODD,739
875,10,EVEN,2218
875,11,ODD,1109
875,12,EVEN,3328
875,13,EVEN,1664
875,14,EVEN,832
875,15,EVEN,416
875,16,EVEN,208
875,17,EVEN,104
875,18,EVEN,52
875,19,EVEN,26
875,20,ODD,13
875,21,EVEN,40
875,22,EVEN,20
875,23,EVEN,10
875,24,ODD,5
875,25,EVEN,16
875,26,EVEN,8
875,27,EVEN,4
875,28,EVEN,2
875,29,END,1
843,1,ODD,843
843,2,EVEN,2530
843,3,ODD,1265
843,4,EVEN,3796
843,5,EVEN,1898
843,6,ODD,949
843,7,EVEN,2848
843,8,EVEN,1424
843,9,EVEN,712
843,10,EVEN,356
843,11,EVEN,178
843,12,ODD,89
843,13,EVEN,268
843,14,EVEN,134
843,15,ODD,67
843,16,EVEN,202
843,17,ODD,101
843,18,EVEN,304
843,19,EVEN,152
843,20,EVEN,76
843,21,EVEN,38
843,22,ODD,19
843,23,EVEN,58
843,24,ODD,29
843,25,EVEN,88
843,26,EVEN,44
843,27,EVEN,22
843,28,ODD,11
843,29,EVEN,34
843,30,ODD,17
843,31,EVEN,52
843,32,EVEN,26
843,33,ODD,13
843,34,EVEN,40
843,35,EVEN,20
843,36,EVEN,10
843,37,ODD,5
843,38,EVEN,16
843,39,EVEN,8
843,40,EVEN,4
843,41,EVEN,2
843,42,END,1
809,1,ODD,809
809,2,EVEN,2428
809,3,EVEN,1214
809,4,ODD,607
809,5,EVEN,1822
809,6,ODD,911
809,7,EVEN,2734
809,8,ODD,1367
809,9,EVEN,4102
809,10,ODD,2051
809,11,EVEN,6154
809,12,ODD,3077
809,13,EVEN,9232
809,14,EVEN,4616
809,15,EVEN,2308
809,16,EVEN,1154
809,17,ODD,577
809,18,EVEN,1732
809,19,EVEN,866
809,20,ODD,433
809,21,EVEN,1300
809,22,EVEN,650
809,23,ODD,325
809,24,EVEN,976
809,25,EVEN,488
809,26,EVEN,244
809,27,EVEN,122
809,28,ODD,61
809,29,EVEN,184
809,30,EVEN,92
809,31,EVEN,46
809,32,ODD,23
809,33,EVEN,70
809,34,ODD,35
809,35,EVEN,106
809,36,ODD,53
809,37,EVEN,160
809,38,EVEN,80
809,39,EVEN,40
809,40,EVEN,20
809,41,EVEN,10
809,42,ODD,5
809,43,EVEN,16
809,44,EVEN,8
809,45,EVEN,4
809,46,EVEN,2
809,47,END,1
771,1,ODD,771
771,2,EVEN,2314
771,3,ODD,1157
771,4,EVEN,3472
771,5,EVEN,1736
771,6,EVEN,868
771,7,EVEN,434
771,8,ODD,217
771,9,EVEN,652
771,10,EVEN,326
771,11,ODD,163
771,12,EVEN,490
771,13,ODD,245
771,14,EVEN,736
771,15,EVEN,368
771,16,EVEN,184
771,17,EVEN,92
771,18,EVEN,46
771,19,ODD,23
771,20,EVEN,70
771,21,ODD,35
771,22,EVEN,106
771,23,ODD,53
771,24,EVEN,160
771,25,EVEN,80
771,26,EVEN,40
771,27,EVEN,20
771,28,EVEN,10
771,29,ODD,5
771,30,EVEN,16
771,31,EVEN,8
771,32,EVEN,4
771,33,EVEN,2
771,34,END,1
133,1,ODD,133
133,2,EVEN,400
133,3,EVEN,200
133,4,EVEN,100
133,5,EVEN,50
133,6,ODD,25
133,7,EVEN,76
133,8,EVEN,38
133,9,ODD,19
133,10,EVEN,58
133,11,ODD,29
133,12,EVEN,88
133,13,EVEN,44
133,14,EVEN,22
133,15,ODD,11
133,16,EVEN,34
133,17,ODD,17
133,18,EVEN,52
133,19,EVEN,26
133,20,ODD,13
133,21,EVEN,40
133,22,EVEN,20
133,23,EVEN,10
133,24,ODD,5
133,25,EVEN,16
133,26,EVEN,8
133,27,EVEN,4
133,28,EVEN,2
133,29,END,1
927,1,ODD,927
927,2,EVEN,2782
927,3,ODD,1391
927,4,EVEN,4174
927,5,ODD,2087
927,6,EVEN,6262
927,7,ODD,3131
927,8,EVEN,9394
927,9,ODD,4697
927,10,EVEN,14092
927,11,EVEN,7046
927,12,ODD,3523
927,13,EVEN,10570
927,14,ODD,5285
927,15,EVEN,15856
927,16,EVEN,7928
927,17,EVEN,3964
927,18,EVEN,1982
927,19,ODD,991
927,20,EVEN,2974
927,21,ODD,1487
927,22,EVEN,4462
927,23,ODD,2231
927,24,EVEN,6694
927,25,ODD,3347
927,26,EVEN,10042
927,27,ODD,5021
927,28,EVEN,15064
927,29,EVEN,7532
927,30,EVEN,3766
927,31,ODD,1883
927,32,EVEN,5650
927,33,ODD,2825
927,34,EVEN,8476
927,35,EVEN,4238
927,36,ODD,2119
927,37,EVEN,6358
927,38,ODD,3179
927,39,EVEN,9538
927,40,ODD,4769
927,41,EVEN,14308
927,42,EVEN,7154
927,43,ODD,3577
927,44,EVEN,10732
927,45,EVEN,5366
927,46,ODD,2683
927,47,EVEN,8050
927,48,ODD,4025
927,49,EVEN,12076
927,50,EVEN,6038
927,51,ODD,3019
927,52,EVEN,9058
927,53,ODD,4529
927,54,EVEN,13588
927,55,EVEN,6794
927,56,ODD,3397
927,57,EVEN,10192
927,58,EVEN,5096
927,59,EVEN,2548
927,60,EVEN,1274
927,61,ODD,637
927,62,EVEN,1912
927,63,EVEN,956
927,64,EVEN,478
927,65,ODD,239
927,66,EVEN,718
927,67,ODD,359
927,68,EVEN,1078
927,69,ODD,539
927,70,EVEN,1618
927,71,ODD,809
927,72,EVEN,2428
927,73,EVEN,1214
927,74,ODD,607
927,75,EVEN,1822
927,76,ODD,911
927,77,EVEN,2734
927,78,ODD,1367
927,79,EVEN,4102
927,80,ODD,2051
927,81,EVEN,6154
927,82,ODD,3077
927,83,EVEN,9232
927,84,EVEN,4616
927,85,EVEN,2308
927,86,EVEN,1154
927,87,ODD,577
927,88,EVEN,1732
927,89,EVEN,866
927,90,ODD,433
927,91,EVEN,1300
927,92,EVEN,650
927,93,ODD,325
927,94,EVEN,976
927,95,EVEN,488
927,96,EVEN,244
927,97,EVEN,122
927,98,ODD,61
927,99,EVEN,184
927,100,EVEN,92
927,101,EVEN,46
927,102,ODD,23
927,103,EVEN,70
927,104,ODD,35
927,105,EVEN,106
927,106,ODD,53
927,107,EVEN,160
927,108,EVEN,80
927,109,EVEN,40
927,110,EVEN,20
927,111,EVEN,10
927,112,ODD,5
927,113,EVEN,16
927,114,EVEN,8
927,115,EVEN,4
927,116,EVEN,2
927,117,END,1
127,1,ODD,127
127,2,EVEN,382
127,3,ODD,191
127,4,EVEN,574
127,5,ODD,287
127,6,EVEN,862
127,7,ODD,431
127,8,EVEN,1294
127,9,ODD,647
127,10,EVEN,1942
127,11,ODD,971
127,12,EVEN,2914
127,13,ODD,1457
127,14,EVEN,4372
127,15,EVEN,2186
127,16,ODD,1093
127,17,EVEN,3280
127,18,EVEN,1640
127,19,EVEN,820
127,20,EVEN,410
127,21,ODD,205
127,22,EVEN,616
127,23,EVEN,308
127,24,EVEN,154
127,25,ODD,77
127,26,EVEN,232
127,27,EVEN,116
127,28,EVEN,58
127,29,ODD,29
127,30,EVEN,88
127,31,EVEN,44
127,32,EVEN,22
127,33,ODD,11
127,34,EVEN,34
127,35,ODD,17
127,36,EVEN,52
127,37,EVEN,26
127,38,ODD,13
127,39,EVEN,40
127,40,EVEN,20
127,41,EVEN,10
127,42,ODD,5
127,43,EVEN,16
127,44,EVEN,8
127,45,EVEN,4
127,46,EVEN,2
127,47,END,1
709,1,ODD,709
709,2,EVEN,2128
709,3,EVEN,1064
709,4,EVEN,532
709,5,EVEN,266
709,6,ODD,133
709,7,EVEN,400
709,8,EVEN,200
709,9,EVEN,100
709,10,EVEN,50
709,11,ODD,25
709,12,EVEN,76
709,13,EVEN,38
709,14,ODD,19
709,15,EVEN,58
709,16,ODD,29
709,17,EVEN,88
709,18,EVEN,44
709,19,EVEN,22
709,20,ODD,11
709,21,EVEN,34
709,22,ODD,17
709,23,EVEN,52
709,24,EVEN,26
709,25,ODD,13
709,26,EVEN,40
709,27,EVEN,20
709,28,EVEN,10
709,29,ODD,5
709,30,EVEN,16
709,31,EVEN,8
709,32,EVEN,4
709,33,EVEN,2
709,34,END,1
969,1,ODD,969
969,2,EVEN,2908
969,3,EVEN,1454
969,4,ODD,727
969,5,EVEN,2182
969,6,ODD,1091
969,7,EVEN,3274
969,8,ODD,1637
969,9,EVEN,4912
969,10,EVEN,2456
969,11,EVEN,1228
969,12,EVEN,614
969,13,ODD,307
969,14,EVEN,922
969,15,ODD,461
969,16,EVEN,1384
969,17,EVEN,692
969,18,EVEN,346
969,19,ODD,173
969,20,EVEN,520
969,21,EVEN,260
969,22,EVEN,130
969,23,ODD,65
969,24,EVEN,196
969,25,EVEN,98
969,26,ODD,49
969,27,EVEN,148
969,28,EVEN,74
969,29,ODD,37
969,30,EVEN,112
969,31,EVEN,56
969,32,EVEN,28
969,33,EVEN,14
969,34,ODD,7
969,35,EVEN,22
969,36,ODD,11
969,37,EVEN,34
969,38,ODD,17
969,39,EVEN,52
969,40,EVEN,26
969,41,ODD,13
969,42,EVEN,40
969,43,EVEN,20
969,44,EVEN,10
969,45,ODD,5
969,46,EVEN,16
969,47,EVEN,8
969,48,EVEN,4
969,49,EVEN,2
969,50,END,1
133,1,ODD,133
133,2,EVEN,400
133,3,EVEN,200
133,4,EVEN,100
133,5,EVEN,50
133,6,ODD,25
133,7,EVEN,76
133,8,EVEN,38
133,9,ODD,19
133,10,EVEN,58
133,11,ODD,29
133,12,EVEN,88
133,13,EVEN,44
133,14,EVEN,22
133,15,ODD,11
133,16,EVEN,34
133,17,ODD,17
133,18,EVEN,52
133,19,EVEN,26
133,20,ODD,13
133,21,EVEN,40
133,22,EVEN,20
133,23,EVEN,10
133,24,ODD,5
133,25,EVEN,16
133,26,EVEN,8
133,27,EVEN,4
133,28,EVEN,2
133,29,END,1
139,1,ODD,139
139,2,EVEN,418
139,3,ODD,209
139,4,EVEN,628
139,5,EVEN,314
139,6,ODD,157
139,7,EVEN,472
139,8,EVEN,236
139,9,EVEN,118
139,10,ODD,59
139,11,EVEN,178
139,12,ODD,89
139,13,EVEN,268
139,14,EVEN,134
139,15,ODD,67
139,16,EVEN,202
139,17,ODD,101
139,18,EVEN,304
139,19,EVEN,152
139,20,EVEN,76
139,21,EVEN,38
139,22,ODD,19
139,23,EVEN,58
139,24,ODD,29
139,25,EVEN,88
139,26,EVEN,44
139,27,EVEN,22
139,28,ODD,11
139,29,EVEN,34
139,30,ODD,17
139,31,EVEN,52
139,32,EVEN,26
139,33,ODD,13
139,34,EVEN,40
139,35,EVEN,20
139,36,EVEN,10
139,37,ODD,5
139,38,EVEN,16
139,39,EVEN,8
139,40,EVEN,4
139,41,EVEN,2
139,42,END,1
423,1,ODD,423
423,2,EVEN,1270
423,3,ODD,635
423,4,EVEN,1906
423,5,ODD,953
423,6,EVEN,2860
423,7,EVEN,1430
423,8,ODD,715
423,9,EVEN,2146
423,10,ODD,1073
423,11,EVEN,3220
423,12,EVEN,1610
423,13,ODD,805
423,14,EVEN,2416
423,15,EVEN,1208
423,16,EVEN,604
423,17,EVEN,302
423,18,ODD,151
423,19,EVEN,454
423,20,ODD,227
423,21,EVEN,682
423,22,ODD,341
423,23,EVEN,1024
423,24,EVEN,512
423,25,EVEN,256
423,26,EVEN,128
423,27,EVEN,64
423,28,EVEN,32
423,29,EVEN,16
423,30,EVEN,8
423,31,EVEN,4
423,32,EVEN,2
423,33,END,1
717,1,ODD,717
717,2,EVEN,2152
717,3,EVEN,1076
717,4,EVEN,538
717,5,ODD,269
717,6,EVEN,808
717,7,EVEN,404
717,8,EVEN,202
717,9,ODD,101
717,10,EVEN,304
717,11,EVEN,152
717,12,EVEN,76
717,13,EVEN,38
717,14,ODD,19
717,15,EVEN,58
717,16,ODD,29
717,17,EVEN,88
717,18,EVEN,44
717,19,EVEN,22
717,20,ODD,11
717,21,EVEN,34
717,22,ODD,17
717,23,EVEN,52
717,24,EVEN,26
717,25,ODD,13
717,26,EVEN,40
717,27,EVEN,20
717,28,EVEN,10
717,29,ODD,5
717,30,EVEN,16
717,31,EVEN,8
717,32,EVEN,4
717,33,EVEN,2
717,34,END,1
49,1,ODD,49
49,2,EVEN,148
49,3,EVEN,74
49,4,ODD,37
49,5,EVEN,112
49,6,EVEN,56
49,7,EVEN,28
49,8,EVEN,14
49,9,ODD,7
49,10,EVEN,22
49,11,ODD,11
49,12,EVEN,34
49,13,ODD,17
49,14,EVEN,52
49,15,EVEN,26
49,16,ODD,13
49,17,EVEN,40
49,18,EVEN,20
49,19,EVEN,10
49,20,ODD,5
49,21,EVEN,16
49,22,EVEN,8
49,23,EVEN,4
49,24,EVEN,2
49,25,END,1
997,1,ODD,997
997,2,EVEN,2992
997,3,EVEN,1496
997,4,EVEN,748
997,5,EVEN,374
997,6,ODD,187
997,7,EVEN,562
997,8,ODD,281
997,9,EVEN,844
997,10,EVEN,422
997,11,ODD,211
997,12,EVEN,634
997,13,ODD,317
997,14,EVEN,952
997,15,EVEN,476
997,16,EVEN,238
997,17,ODD,119
997,18,EVEN,358
997,19,ODD,179
997,20,EVEN,538
997,21,ODD,269
997,22,EVEN,808
997,23,EVEN,404
997,24,EVEN,202
997,25,ODD,101
997,26,EVEN,304
997,27,EVEN,152
997,28,EVEN,76
997,29,EVEN,38
997,30,ODD,19
997,31,EVEN,58
997,32,ODD,29
997,33,EVEN,88
997,34,EVEN,44
997,35,EVEN,22
997,36,ODD,11
997,37,EVEN,34
997,38,ODD,17
997,39,EVEN,52
997,40,EVEN,26
997,41,ODD,13
997,42,EVEN,40
997,43,EVEN,20
997,44,EVEN,10
997,45,ODD,5
997,46,EVEN,16
997,47,EVEN,8
997,48,EVEN,4
997,49,EVEN,2
997,50,END,1
49,1,ODD,49
49,2,EVEN,148
49,3,EVEN,74
49,4,ODD,37
49,5,EVEN,112
49,6,EVEN,56
49,7,EVEN,28
49,8,EVEN,14
49,9,ODD,7
49,10,EVEN,22
49,11,ODD,11
49,12,EVEN,34
49,13,ODD,17
49,14,EVEN,52
49,15,EVEN,26
49,16,ODD,13
49,17,EVEN,40
49,18,EVEN,20
49,19,EVEN,10
49,20,ODD,5
49,21,EVEN,16
49,22,EVEN,8
49,23,EVEN,4
49,24,EVEN,2
49,25,END,1
59,1,ODD,59
59,2,EVEN,178
59,3,ODD,89
59,4,EVEN,268
59,5,EVEN,134
59,6,ODD,67
59,7,EVEN,202
59,8,ODD,101
59,9,EVEN,304
59,10,EVEN,152
59,11,EVEN,76
59,12,EVEN,38
59,13,ODD,19
59,14,EVEN,58
59,15,ODD,29
59,16,EVEN,88
59,17,EVEN,44
59,18,EVEN,22
59,19,ODD,11
59,20,EVEN,34
59,21,ODD,17
59,22,EVEN,52
59,23,EVEN,26
59,24,ODD,13
59,25,EVEN,40
59,26,EVEN,20
59,27,EVEN,10
59,28,ODD,5
59,29,EVEN,16
59,30,EVEN,8
59,31,EVEN,4
59,32,EVEN,2
59,33,END,1
309,1,ODD,309
309,2,EVEN,928
309,3,EVEN,464
309,4,EVEN,232
309,5,EVEN,116
309,6,EVEN,58
309,7,ODD,29
309,8,EVEN,88
309,9,EVEN,44
309,10,EVEN,22
309,11,ODD,11
309,12,EVEN,34
309,13,ODD,17
309,14,EVEN,52
309,15,EVEN,26
309,16,ODD,13
309,17,EVEN,40
309,18,EVEN,20
309,19,EVEN,10
309,20,ODD,5
309,21,EVEN,16
309,22,EVEN,8
309,23,EVEN,4
309,24,EVEN,2
309,25,END,1
309,1,ODD,309
309,2,EVEN,928
309,3,EVEN,464
309,4,EVEN,232
309,5,EVEN,116
309,6,EVEN,58
309,7,ODD,29
309,8,EVEN,88
309,9,EVEN,44
309,10,EVEN,22
309,11,ODD,11
309,12,EVEN,34
309,13,ODD,17
309,14,EVEN,52
309,15,EVEN,26
309,16,ODD,13
309,17,EVEN,40
309,18,EVEN,20
309,19,EVEN,10
309,20,ODD,5
309,21,EVEN,16
309,22,EVEN,8
309,23,EVEN,4
309,24,EVEN,2
309,25,END,1
331,1,ODD,331
331,2,EVEN,994
331,3,ODD,497
331,4,EVEN,1492
331,5,EVEN,746
331,6,ODD,373
331,7,EVEN,1120
331,8,EVEN,560
331,9,EVEN,280
331,10,EVEN,140
331,11,EVEN,70
331,12,ODD,35
331,13,EVEN,106
331,14,ODD,53
331,15,EVEN,160
331,16,EVEN,80
331,17,EVEN,40
331,18,EVEN,20
331,19,EVEN,10
331,20,ODD,5
331,21,EVEN,16
331,22,EVEN,8
331,23,EVEN,4
331,24,EVEN,2
331,25,END,1
139,1,ODD,139
139,2,EVEN,418
139,3,ODD,209
139,4,EVEN,628
139,5,EVEN,314
139,6,ODD,157
139,7,EVEN,472
139,8,EVEN,236
139,9,EVEN,118
139,10,ODD,59
139,11,EVEN,178
139,12,ODD,89
139,13,EVEN,268
139,14,EVEN,134
139,15,ODD,67
139,16,EVEN,202
139,17,ODD,101
139,18,EVEN,304
139,19,EVEN,152
139,20,EVEN,76
139,21,EVEN,38
139,22,ODD,19
139,23,EVEN,58
139,24,ODD,29
139,25,EVEN,88
139,26,EVEN,44
139,27,EVEN,22
139,28,ODD,11
139,29,EVEN,34
139,30,ODD,17
139,31,EVEN,52
139,32,EVEN,26
139,33,ODD,13
139,34,EVEN,40
139,35,EVEN,20
139,36,EVEN,10
139,37,ODD,5
139,38,EVEN,16
139,39,EVEN,8
139,40,EVEN,4
139,41,EVEN,2
139,42,END,1
843,1,ODD,843
843,2,EVEN,2530
843,3,ODD,1265
843,4,EVEN,3796
843,5,EVEN,1898
843,6,ODD,949
843,7,EVEN,2848
843,8,EVEN,1424
843,9,EVEN,712
843,10,EVEN,356
843,11,EVEN,178
843,12,ODD,89
843,13,EVEN,268
843,14,EVEN,134
843,15,ODD,67
843,16,EVEN,202
843,17,ODD,101
843,18,EVEN,304
843,19,EVEN,152
843,20,EVEN,76
843,21,EVEN,38
843,22,ODD,19
843,23,EVEN,58
843,24,ODD,29
843,25,EVEN,88
843,26,EVEN,44
843,27,EVEN,22
843,28,ODD,11
843,29,EVEN,34
843,30,ODD,17
843,31,EVEN,52
843,32,EVEN,26
843,33,ODD,13
843,34,EVEN,40
843,35,EVEN,20
843,36,EVEN,10
843,37,ODD,5
843,38,EVEN,16
843,39,EVEN,8
843,40,EVEN,4
843,41,EVEN,2
843,42,END,1
79,1,ODD,79
79,2,EVEN,238
79,3,ODD,119
79,4,EVEN,358
79,5,ODD,179
79,6,EVEN,538
79,7,ODD,269
79,8,EVEN,808
79,9,EVEN,404
79,10,EVEN,202
79,11,ODD,101
79,12,EVEN,304
79,13,EVEN,152
79,14,EVEN,76
79,15,EVEN,38
79,16,ODD,19
79,17,EVEN,58
79,18,ODD,29
79,19,EVEN,88
79,20,EVEN,44
79,21,EVEN,22
79,22,ODD,11
79,23,EVEN,34
79,24,ODD,17
79,25,EVEN,52
79,26,EVEN,26
79,27,ODD,13
79,28,EVEN,40
79,29,EVEN,20
79,30,EVEN,10
79,31,ODD,5
79,32,EVEN,16
79,33,EVEN,8
79,34,EVEN,4
79,35,EVEN,2
79,36,END,1
727,1,ODD,727
727,2,EVEN,2182
727,3,ODD,1091
727,4,EVEN,3274
727,5,ODD,1637
727,6,EVEN,4912
727,7,EVEN,2456
727,8,EVEN,1228
727,9,EVEN,614
727,10,ODD,307
727,11,EVEN,922
727,12,ODD,461
727,13,EVEN,1384
727,14,EVEN,692
727,15,EVEN,346
727,16,ODD,173
727,17,EVEN,520
727,18,EVEN,260
727,19,EVEN,130
727,20,ODD,65
727,21,EVEN,196
727,22,EVEN,98
727,23,ODD,49
727,24,EVEN,148
727,25,EVEN,74
727,26,ODD,37
727,27,EVEN,112
727,28,EVEN,56
727,29,EVEN,28
727,30,EVEN,14
727,31,ODD,7
727,32,EVEN,22
727,33,ODD,11
727,34,EVEN,34
727,35,ODD,17
727,36,EVEN,52
727,37,EVEN,26
727,38,ODD,13
727,39,EVEN,40
727,40,EVEN,20
727,41,EVEN,10
727,42,ODD,5
727,43,EVEN,16
727,44,EVEN,8
727,45,EVEN,4
727,46,EVEN,2
727,47,END,1
473,1,ODD,473
473,2,EVEN,1420
473,3,EVEN,710
473,4,ODD,355
473,5,EVEN,1066
473,6,ODD,533
473,7,EVEN,1600
473,8,EVEN,800
473,9,EVEN,400
473,10,EVEN,200
473,11,EVEN,100
473,12,EVEN,50
473,13,ODD,25
473,14,EVEN,76
473,15,EVEN,38
473,16,ODD,19
473,17,EVEN,58
473,18,ODD,29
473,19,EVEN,88
473,20,EVEN,44
473,21,EVEN,22
473,22,ODD,11
473,23,EVEN,34
473,24,ODD,17
473,25,EVEN,52
473,26,EVEN,26
473,27,ODD,13
473,28,EVEN,40
473,29,EVEN,20
473,30,EVEN,10
473,31,ODD,5
473,32,EVEN,16
473,33,EVEN,8
473,34,EVEN,4
473,35,EVEN,2
473,36,END,1
99,1,ODD,99
99,2,EVEN,298
99,3,ODD,149
99,4,EVEN,448
99,5,EVEN,224
99,6,EVEN,112
99,7,EVEN,56
99,8,EVEN,28
99,9,EVEN,14
99,10,ODD,7
99,11,EVEN,22
99,12,ODD,11
99,13,EVEN,34
99,14,ODD,17
99,15,EVEN,52
99,16,EVEN,26
99,17,ODD,13
99,18,EVEN,40
99,19,EVEN,20
99,20,EVEN,10
99,21,ODD,5
99,22,EVEN,16
99,23,EVEN,8
99,24,EVEN,4
99,25,EVEN,2
99,26,END,1
867,1,ODD,867
867,2,EVEN,2602
867,3,ODD,1301
867,4,EVEN,3904
867,5,EVEN,1952
867,6,EVEN,976
867,7,EVEN,488
867,8,EVEN,244
867,9,EVEN,122
867,10,ODD,61
867,11,EVEN,184
867,12,EVEN,92
867,13,EVEN,46
867,14,ODD,23
867,15,EVEN,70
867,16,ODD,35
867,17,EVEN,106
867,18,ODD,53
867,19,EVEN,160
867,20,EVEN,80
867,21,EVEN,40
867,22,EVEN,20
867,23,EVEN,10
867,24,ODD,5
867,25,EVEN,16
867,26,EVEN,8
867,27,EVEN,4
867,28,EVEN,2
867,29,END,1
115,1,ODD,115
115,2,EVEN,346
115,3,ODD,173
115,4,EVEN,520
115,5,EVEN,260
115,6,EVEN,130
115,7,ODD,65
